Year,Round,Race,Circuit,Date,Driver,Constructor,Grid,Position,Status,Q1,Q2,Q3,Weather,Temp,Precip,Winner,ConstructorWinRate_AllTime,ConstructorWinRate_Recent,Q1_secs,Q2_secs,Q3_secs,BestQualiTime,DriverRecentTop3Rate
2004,9,United States Grand Prix,Indianapolis Motor Speedway,20-06-2004,David Coulthard,McLaren,12,7,+1 Lap,01:12.0,99:99.999,99:99.999,Clear,17.4,0,0,0.068893528,0.03271028,72.026,6039.999,6039.999,72.026,0
2004,10,French Grand Prix,Circuit de Nevers Magny-Cours,04-07-2004,David Coulthard,McLaren,3,6,Finished,01:14.0,99:99.999,99:99.999,Partially cloudy,17.8,0,0,0.068893528,0.03271028,73.987,6039.999,6039.999,73.987,0
2004,11,British Grand Prix,Silverstone Circuit,11-07-2004,David Coulthard,McLaren,6,7,Finished,01:19.1,99:99.999,99:99.999,"Rain, Partially cloudy",13.2,1.282,0,0.068893528,0.03271028,79.148,6039.999,6039.999,79.148,0
2004,12,German Grand Prix,Hockenheimring,25-07-2004,David Coulthard,McLaren,4,4,Finished,01:13.8,99:99.999,99:99.999,Partially cloudy,18.3,0,0,0.068893528,0.03271028,73.821,6039.999,6039.999,73.821,0
2004,13,Hungarian Grand Prix,Hungaroring,15-08-2004,David Coulthard,McLaren,12,9,+1 Lap,01:20.9,99:99.999,99:99.999,Partially cloudy,18.6,0,0,0.068893528,0.03271028,80.897,6039.999,6039.999,80.897,0
2004,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,29-08-2004,David Coulthard,McLaren,4,7,Finished,01:58.0,99:99.999,99:99.999,Partially cloudy,14.6,0,0,0.068893528,0.03271028,117.99,6039.999,6039.999,117.99,0
2004,15,Italian Grand Prix,Autodromo Nazionale di Monza,12-09-2004,David Coulthard,McLaren,10,6,Finished,01:21.0,99:99.999,99:99.999,"Rain, Partially cloudy",19.6,8.921,0,0.068893528,0.03271028,81.049,6039.999,6039.999,81.049,0
2004,16,Chinese Grand Prix,Shanghai International Circuit,26-09-2004,David Coulthard,McLaren,9,9,Finished,01:35.0,99:99.999,99:99.999,Partially cloudy,23.8,0,0,0.068893528,0.03271028,95.029,6039.999,6039.999,95.029,0
2004,17,Japanese Grand Prix,Suzuka Circuit,10-10-2004,David Coulthard,McLaren,8,18,Collision,01:36.2,99:99.999,99:99.999,"Rain, Partially cloudy",22.2,2.105,0,0.068893528,0.03271028,96.156,6039.999,6039.999,96.156,0
2004,18,Brazilian Grand Prix,Autódromo José Carlos Pace,24-10-2004,David Coulthard,McLaren,12,11,+1 Lap,01:11.8,99:99.999,99:99.999,Partially cloudy,21.6,0,0,0.068893528,0.03271028,71.75,6039.999,6039.999,71.75,0
2005,1,Australian Grand Prix,Albert Park Grand Prix Circuit,06-03-2005,David Coulthard,Red Bull,5,4,Finished,01:38.3,01:28.9,99:99.999,Partially cloudy,13.1,0,0,0.154822335,0.280373832,98.32,88.892,6039.999,88.892,0
2005,2,Malaysian Grand Prix,Sepang International Circuit,20-03-2005,David Coulthard,Red Bull,8,6,Finished,01:33.8,01:35.9,99:99.999,Partially cloudy,29.7,0,0,0.154822335,0.280373832,93.809,95.891,6039.999,93.809,0
2005,3,Bahrain Grand Prix,Bahrain International Circuit,03-04-2005,David Coulthard,Red Bull,14,8,+1 Lap,01:31.2,01:34.6,99:99.999,Clear,29.6,,0,0.154822335,0.280373832,91.211,94.633,6039.999,91.211,0
2005,4,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,24-04-2005,David Coulthard,Red Bull,14,11,+1 Lap,01:21.6,01:26.4,99:99.999,"Rain, Overcast",13.8,1.5,0,0.154822335,0.280373832,81.632,86.438,6039.999,81.632,0
2005,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,08-05-2005,David Coulthard,Red Bull,9,8,+1 Lap,01:15.8,01:18.4,99:99.999,Partially cloudy,17.2,0,0,0.154822335,0.280373832,75.795,78.373,6039.999,75.795,0
2005,6,Monaco Grand Prix,Circuit de Monaco,22-05-2005,David Coulthard,Red Bull,7,17,Accident,01:15.3,01:18.5,99:99.999,Partially cloudy,17.7,0,0,0.154822335,0.280373832,75.329,78.538,6039.999,75.329,0
2005,7,European Grand Prix,Nürburgring,29-05-2005,David Coulthard,Red Bull,12,4,Finished,01:32.6,99:99.999,99:99.999,Partially cloudy,18.9,0,0,0.154822335,0.280373832,92.553,6039.999,6039.999,92.553,0
2005,8,Canadian Grand Prix,Circuit Gilles Villeneuve,12-06-2005,David Coulthard,Red Bull,12,7,+1 Lap,01:16.9,99:99.999,99:99.999,Partially cloudy,27,0,0,0.154822335,0.280373832,76.89,6039.999,6039.999,76.89,0
2005,9,United States Grand Prix,Indianapolis Motor Speedway,19-06-2005,David Coulthard,Red Bull,16,20,Withdrew,01:12.7,99:99.999,99:99.999,Partially cloudy,19.3,0,0,0.154822335,0.280373832,72.682,6039.999,6039.999,72.682,0
2005,10,French Grand Prix,Circuit de Nevers Magny-Cours,03-07-2005,David Coulthard,Red Bull,15,10,+1 Lap,01:16.4,99:99.999,99:99.999,"Rain, Partially cloudy",22.1,0.163,0,0.154822335,0.280373832,76.434,6039.999,6039.999,76.434,0
2005,11,British Grand Prix,Silverstone Circuit,10-07-2005,David Coulthard,Red Bull,13,13,+1 Lap,01:22.1,99:99.999,99:99.999,Partially cloudy,20.5,0,0,0.154822335,0.280373832,82.108,6039.999,6039.999,82.108,0
2005,12,German Grand Prix,Hockenheimring,24-07-2005,David Coulthard,Red Bull,11,7,Finished,01:15.7,99:99.999,99:99.999,"Rain, Overcast",18.6,3,0,0.154822335,0.280373832,75.679,6039.999,6039.999,75.679,0
2005,13,Hungarian Grand Prix,Hungaroring,31-07-2005,David Coulthard,Red Bull,13,19,Accident,01:22.3,99:99.999,99:99.999,Partially cloudy,26.4,0,0,0.154822335,0.280373832,82.279,6039.999,6039.999,82.279,0
2005,14,Turkish Grand Prix,Istanbul Park,21-08-2005,David Coulthard,Red Bull,12,7,Finished,01:29.8,99:99.999,99:99.999,"Rain, Partially cloudy",22.4,0.039,0,0.154822335,0.280373832,89.764,6039.999,6039.999,89.764,0
2005,15,Italian Grand Prix,Autodromo Nazionale di Monza,04-09-2005,David Coulthard,Red Bull,10,15,+1 Lap,01:22.3,99:99.999,99:99.999,"Rain, Partially cloudy",22.7,1.89,0,0.154822335,0.280373832,82.304,6039.999,6039.999,82.304,0
2005,16,Belgian Grand Prix,Circuit de Spa-Francorchamps,11-09-2005,David Coulthard,Red Bull,11,17,Engine,01:48.5,99:99.999,99:99.999,"Rain, Overcast",14.5,13.266,0,0.154822335,0.280373832,108.508,6039.999,6039.999,108.508,0
2005,17,Brazilian Grand Prix,Autódromo José Carlos Pace,25-09-2005,David Coulthard,Red Bull,14,20,Accident,01:13.8,99:99.999,99:99.999,"Rain, Partially cloudy",19.8,3,0,0.154822335,0.280373832,73.844,6039.999,6039.999,73.844,0
2005,18,Japanese Grand Prix,Suzuka Circuit,09-10-2005,David Coulthard,Red Bull,6,6,Finished,01:46.9,99:99.999,99:99.999,Rain,20.5,0.446,0,0.154822335,0.280373832,106.892,6039.999,6039.999,106.892,0
2005,19,Chinese Grand Prix,Shanghai International Circuit,16-10-2005,David Coulthard,Red Bull,7,9,Finished,01:35.4,99:99.999,99:99.999,Clear,18.5,0,0,0.154822335,0.280373832,95.428,6039.999,6039.999,95.428,0
2006,1,Bahrain Grand Prix,Bahrain International Circuit,12-03-2006,David Coulthard,Red Bull,13,10,Finished,01:33.7,01:32.8,99:99.999,Clear,18.7,,0,0.154822335,0.280373832,93.678,92.85,6039.999,92.85,0
2006,2,Malaysian Grand Prix,Sepang International Circuit,19-03-2006,David Coulthard,Red Bull,19,20,Hydraulics,01:34.8,01:34.6,99:99.999,"Rain, Partially cloudy",27.8,56.089,0,0.154822335,0.280373832,94.839,94.614,6039.999,94.614,0
2006,3,Australian Grand Prix,Albert Park Grand Prix Circuit,02-04-2006,David Coulthard,Red Bull,11,8,Finished,01:28.4,01:27.0,99:99.999,"Rain, Partially cloudy",13.1,0.16,0,0.154822335,0.280373832,88.408,87.023,6039.999,87.023,0
2006,4,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,23-04-2006,David Coulthard,Red Bull,14,17,Driveshaft,01:24.8,01:24.1,99:99.999,Clear,18.1,0,0,0.154822335,0.280373832,84.849,84.101,6039.999,84.101,0
2006,5,European Grand Prix,Nürburgring,07-05-2006,David Coulthard,Red Bull,12,21,Accident,01:31.7,01:31.2,99:99.999,Partially cloudy,15.4,0,0,0.154822335,0.280373832,91.742,91.227,6039.999,91.227,0
2006,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14-05-2006,David Coulthard,Red Bull,21,14,+1 Lap,99:99.999,99:99.999,99:99.999,Partially cloudy,19.5,0,0,0.154822335,0.280373832,6039.999,6039.999,6039.999,6039.999,0
2006,7,Monaco Grand Prix,Circuit de Monaco,28-05-2006,David Coulthard,Red Bull,7,3,Finished,01:15.1,01:13.7,01:16.4,Partially cloudy,19.1,0,0,0.154822335,0.280373832,75.09,73.687,76.426,73.687,0
2006,8,British Grand Prix,Silverstone Circuit,11-06-2006,David Coulthard,Red Bull,11,12,+1 Lap,01:22.4,01:21.4,99:99.999,Partially cloudy,20.6,0,0,0.154822335,0.280373832,82.424,81.442,6039.999,81.442,0.2
2006,9,Canadian Grand Prix,Circuit Gilles Villeneuve,25-06-2006,David Coulthard,Red Bull,22,8,+1 Lap,01:16.5,01:16.3,99:99.999,Clear,22.4,0,0,0.154822335,0.280373832,76.514,76.301,6039.999,76.301,0.2
2006,10,United States Grand Prix,Indianapolis Motor Speedway,02-07-2006,David Coulthard,Red Bull,17,7,+1 Lap,01:13.2,99:99.999,99:99.999,"Rain, Partially cloudy",27.2,0.004,0,0.154822335,0.280373832,73.18,6039.999,6039.999,73.18,0.2
2006,11,French Grand Prix,Circuit de Nevers Magny-Cours,16-07-2006,David Coulthard,Red Bull,9,9,+1 Lap,01:16.4,01:16.0,01:18.7,Clear,25.9,0,0,0.154822335,0.280373832,76.35,75.974,78.663,75.974,0.2
2006,12,German Grand Prix,Hockenheimring,30-07-2006,David Coulthard,Red Bull,10,11,+1 Lap,01:15.8,01:14.8,01:16.3,"Rain, Partially cloudy",21.4,1.5,0,0.154822335,0.280373832,75.836,74.826,76.326,74.826,0.2
2006,13,Hungarian Grand Prix,Hungaroring,06-08-2006,David Coulthard,Red Bull,12,5,+1 Lap,01:21.2,01:20.9,99:99.999,"Rain, Partially cloudy",16.1,1.905,0,0.154822335,0.280373832,81.163,80.89,6039.999,80.89,0
2006,14,Turkish Grand Prix,Istanbul Park,27-08-2006,David Coulthard,Red Bull,16,15,Gearbox,01:29.1,99:99.999,99:99.999,Clear,26.9,0,0,0.154822335,0.280373832,89.136,6039.999,6039.999,89.136,0
2006,15,Italian Grand Prix,Autodromo Nazionale di Monza,10-09-2006,David Coulthard,Red Bull,14,12,+1 Lap,01:22.6,01:22.6,99:99.999,Clear,20.1,0,0,0.154822335,0.280373832,82.618,82.589,6039.999,82.589,0
2006,16,Chinese Grand Prix,Shanghai International Circuit,01-10-2006,David Coulthard,Red Bull,12,9,Finished,01:45.9,01:46.0,99:99.999,"Rain, Overcast",20.6,4,0,0.154822335,0.280373832,105.931,105.968,6039.999,105.931,0
2006,17,Japanese Grand Prix,Suzuka Circuit,08-10-2006,David Coulthard,Red Bull,17,21,Gearbox,01:32.3,99:99.999,99:99.999,Partially cloudy,19,0,0,0.154822335,0.280373832,92.252,6039.999,6039.999,92.252,0
2006,18,Brazilian Grand Prix,Autódromo José Carlos Pace,22-10-2006,David Coulthard,Red Bull,18,18,Gearbox,01:13.2,99:99.999,99:99.999,Partially cloudy,16.6,0,0,0.154822335,0.280373832,73.249,6039.999,6039.999,73.249,0
2007,1,Australian Grand Prix,Albert Park Grand Prix Circuit,18-03-2007,David Coulthard,Red Bull,18,19,Collision,01:28.6,99:99.999,99:99.999,Partially cloudy,15.3,0,0,0.154822335,0.280373832,88.579,6039.999,6039.999,88.579,0
2007,2,Malaysian Grand Prix,Sepang International Circuit,08-04-2007,David Coulthard,Red Bull,13,20,Brakes,01:35.7,01:35.8,99:99.999,Partially cloudy,28.5,0,0,0.154822335,0.280373832,95.73,95.766,6039.999,95.73,0
2007,3,Bahrain Grand Prix,Bahrain International Circuit,15-04-2007,David Coulthard,Red Bull,21,18,Driveshaft,01:35.3,99:99.999,99:99.999,Clear,24.9,,0,0.154822335,0.280373832,95.341,6039.999,6039.999,95.341,0
2007,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,13-05-2007,David Coulthard,Red Bull,9,5,Finished,01:22.5,01:21.5,01:22.7,Clear,19.8,0,0,0.154822335,0.280373832,82.491,81.488,82.749,81.488,0
2007,5,Monaco Grand Prix,Circuit de Monaco,27-05-2007,David Coulthard,Red Bull,13,14,+2 Laps,01:17.2,01:16.3,99:99.999,"Rain, Partially cloudy",19.6,0.145,0,0.154822335,0.280373832,77.204,76.319,6039.999,76.319,0
2007,6,Canadian Grand Prix,Circuit Gilles Villeneuve,10-06-2007,David Coulthard,Red Bull,14,16,Gearbox,01:17.4,01:17.3,99:99.999,Partially cloudy,21.4,0,0,0.154822335,0.280373832,77.436,77.304,6039.999,77.304,0
2007,7,United States Grand Prix,Indianapolis Motor Speedway,17-06-2007,David Coulthard,Red Bull,11,20,Collision,01:13.4,01:12.9,99:99.999,Partially cloudy,28.5,0,0,0.154822335,0.280373832,73.424,72.873,6039.999,72.873,0
2007,8,French Grand Prix,Circuit de Nevers Magny-Cours,01-07-2007,David Coulthard,Red Bull,16,13,+1 Lap,01:15.9,99:99.999,99:99.999,"Rain, Partially cloudy",18.2,0.178,0,0.154822335,0.280373832,75.915,6039.999,6039.999,75.915,0
2007,9,British Grand Prix,Silverstone Circuit,08-07-2007,David Coulthard,Red Bull,12,11,+1 Lap,01:21.2,01:20.3,99:99.999,"Rain, Partially cloudy",14.3,0.07,0,0.154822335,0.280373832,81.154,80.329,6039.999,80.329,0
2007,10,European Grand Prix,Nürburgring,22-07-2007,David Coulthard,Red Bull,20,5,Finished,01:33.2,99:99.999,99:99.999,"Rain, Partially cloudy",15.5,1.264,0,0.154822335,0.280373832,93.151,6039.999,6039.999,93.151,0
2007,11,Hungarian Grand Prix,Hungaroring,05-08-2007,David Coulthard,Red Bull,10,11,+1 Lap,01:21.3,01:20.7,99:99.999,Partially cloudy,21.4,0,0,0.154822335,0.280373832,81.291,80.718,6039.999,80.718,0
2007,12,Turkish Grand Prix,Istanbul Park,26-08-2007,David Coulthard,Red Bull,13,10,Finished,01:28.4,01:28.1,99:99.999,Partially cloudy,27,0,0,0.154822335,0.280373832,88.395,88.1,6039.999,88.1,0
2007,13,Italian Grand Prix,Autodromo Nazionale di Monza,09-09-2007,David Coulthard,Red Bull,20,22,Accident,01:24.0,99:99.999,99:99.999,Partially cloudy,19.5,0,0,0.154822335,0.280373832,84.019,6039.999,6039.999,84.019,0
2007,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,16-09-2007,David Coulthard,Red Bull,11,20,Hydraulics,01:47.3,01:46.8,99:99.999,Partially cloudy,14,0,0,0.154822335,0.280373832,107.34,106.8,6039.999,106.8,0
2007,15,Japanese Grand Prix,Fuji Speedway,30-09-2007,David Coulthard,Red Bull,12,4,Finished,01:26.9,01:26.2,99:99.999,"Rain, Partially cloudy",14.4,28.156,0,0.154822335,0.280373832,86.904,86.247,6039.999,86.247,0
2007,16,Chinese Grand Prix,Shanghai International Circuit,07-10-2007,David Coulthard,Red Bull,5,8,Finished,01:36.9,01:36.3,01:37.6,Overcast,27.3,0,0,0.154822335,0.280373832,96.93,96.252,97.619,96.252,0
2007,17,Brazilian Grand Prix,Autódromo José Carlos Pace,21-10-2007,David Coulthard,Red Bull,9,9,+1 Lap,01:13.3,01:12.8,01:13.3,"Rain, Partially cloudy",25.2,1,0,0.154822335,0.280373832,73.264,72.846,73.272,72.846,0
2008,1,Australian Grand Prix,Albert Park Grand Prix Circuit,16-03-2008,David Coulthard,Red Bull,8,14,Collision,01:26.4,01:26.1,01:29.0,Clear,27.2,0,0,0.154822335,0.280373832,86.381,86.063,89.041,86.063,0
2008,2,Malaysian Grand Prix,Sepang International Circuit,23-03-2008,David Coulthard,Red Bull,12,9,Finished,01:36.1,01:35.4,99:99.999,"Rain, Partially cloudy",26.6,0.042,0,0.154822335,0.280373832,96.058,95.408,6039.999,95.408,0
2008,3,Bahrain Grand Prix,Bahrain International Circuit,06-04-2008,David Coulthard,Red Bull,17,18,+1 Lap,01:33.4,99:99.999,99:99.999,Clear,25.5,,0,0.154822335,0.280373832,93.433,6039.999,6039.999,93.433,0
2008,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,27-04-2008,David Coulthard,Red Bull,17,12,+1 Lap,01:21.8,99:99.999,99:99.999,Partially cloudy,15.3,0,0,0.154822335,0.280373832,81.81,6039.999,6039.999,81.81,0
2008,5,Turkish Grand Prix,Istanbul Park,11-05-2008,David Coulthard,Red Bull,10,9,Finished,01:26.9,01:26.5,01:30.0,Partially cloudy,12.3,0,0,0.154822335,0.280373832,86.939,86.52,89.959,86.52,0
2008,6,Monaco Grand Prix,Circuit de Monaco,25-05-2008,David Coulthard,Red Bull,15,19,Accident,01:16.1,01:15.8,99:99.999,"Rain, Overcast",18.4,4.672,0,0.154822335,0.280373832,76.086,75.839,6039.999,75.839,0
2008,7,Canadian Grand Prix,Circuit Gilles Villeneuve,08-06-2008,David Coulthard,Red Bull,13,3,Finished,01:18.2,01:18.2,99:99.999,"Rain, Partially cloudy",24.9,7.364,0,0.154822335,0.280373832,78.168,78.238,6039.999,78.168,0
2008,8,French Grand Prix,Circuit de Nevers Magny-Cours,22-06-2008,David Coulthard,Red Bull,7,9,Finished,01:15.8,01:15.7,01:17.4,"Rain, Partially cloudy",21.8,1.254,0,0.154822335,0.280373832,75.802,75.654,77.426,75.654,0.2
2008,9,British Grand Prix,Silverstone Circuit,06-07-2008,David Coulthard,Red Bull,11,20,Collision,01:21.2,01:20.2,99:99.999,"Rain, Partially cloudy",14.1,7.709,0,0.154822335,0.280373832,81.224,80.174,6039.999,80.174,0.2
2008,10,German Grand Prix,Hockenheimring,20-07-2008,David Coulthard,Red Bull,10,13,Finished,01:16.0,01:15.3,01:17.5,Partially cloudy,15.7,0,0,0.154822335,0.280373832,75.975,75.338,77.503,75.338,0.2
2008,11,Hungarian Grand Prix,Hungaroring,03-08-2008,David Coulthard,Red Bull,13,11,Finished,01:20.5,01:20.5,99:99.999,"Rain, Partially cloudy",24.5,0.253,0,0.154822335,0.280373832,80.505,80.502,6039.999,80.502,0.2
2008,12,European Grand Prix,Valencia Street Circuit,24-08-2008,David Coulthard,Red Bull,17,17,+1 Lap,01:39.2,99:99.999,99:99.999,Partially cloudy,26,0,0,0.154822335,0.280373832,99.235,6039.999,6039.999,99.235,0.2
2008,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,07-09-2008,David Coulthard,Red Bull,14,11,+1 Lap,01:47.1,01:47.0,99:99.999,"Rain, Partially cloudy",12.1,4.197,0,0.154822335,0.280373832,107.132,107.018,6039.999,107.018,0
2008,14,Italian Grand Prix,Autodromo Nazionale di Monza,14-09-2008,David Coulthard,Red Bull,13,16,+1 Lap,01:36.5,01:37.3,99:99.999,"Rain, Partially cloudy",14.8,1.568,0,0.154822335,0.280373832,96.485,97.284,6039.999,96.485,0
2008,15,Singapore Grand Prix,Marina Bay Street Circuit,28-09-2008,David Coulthard,Red Bull,14,7,Finished,01:46.0,01:45.3,99:99.999,Partially cloudy,28.3,0,0,0.154822335,0.280373832,106.028,105.298,6039.999,105.298,0
2008,16,Japanese Grand Prix,Fuji Speedway,12-10-2008,David Coulthard,Red Bull,11,20,Collision,01:18.3,01:18.2,99:99.999,Partially cloudy,14.7,0,0,0.154822335,0.280373832,78.303,78.187,6039.999,78.187,0
2008,17,Chinese Grand Prix,Shanghai International Circuit,19-10-2008,David Coulthard,Red Bull,15,10,Finished,01:36.7,99:99.999,99:99.999,Partially cloudy,24.3,0,0,0.154822335,0.280373832,96.731,6039.999,6039.999,96.731,0
2008,18,Brazilian Grand Prix,Autódromo José Carlos Pace,02-11-2008,David Coulthard,Red Bull,14,20,Collision,01:12.7,01:12.7,99:99.999,"Rain, Partially cloudy",21.2,10.1,0,0.154822335,0.280373832,72.69,72.717,6039.999,72.69,0
2000,1,Australian Grand Prix,Albert Park Grand Prix Circuit,12-03-2000,Eddie Irvine,Jaguar,7,21,Spun off,01:31.5,99:99.999,99:99.999,Partially cloudy,21.7,0,0,0,,91.514,6039.999,6039.999,91.514,0
2000,2,Brazilian Grand Prix,Autódromo José Carlos Pace,26-03-2000,Eddie Irvine,Jaguar,6,16,Spun off,99:99.999,99:99.999,99:99.999,Overcast,21.5,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,3,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,09-04-2000,Eddie Irvine,Jaguar,7,7,+1 Lap,01:25.9,99:99.999,99:99.999,Partially cloudy,11.2,0,0,0,,85.929,6039.999,6039.999,85.929,0
2000,4,British Grand Prix,Silverstone Circuit,23-04-2000,Eddie Irvine,Jaguar,9,13,+1 Lap,01:26.8,99:99.999,99:99.999,"Rain, Partially cloudy",8.6,1.181,0,0,,86.818,6039.999,6039.999,86.818,0
2000,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,07-05-2000,Eddie Irvine,Jaguar,9,11,+1 Lap,99:99.999,99:99.999,99:99.999,Partially cloudy,17.1,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,6,European Grand Prix,Nürburgring,21-05-2000,Eddie Irvine,Jaguar,8,16,Collision,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",7.9,5.1,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,7,Monaco Grand Prix,Circuit de Monaco,04-06-2000,Eddie Irvine,Jaguar,10,4,Finished,99:99.999,99:99.999,99:99.999,Clear,22.8,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,18-06-2000,Eddie Irvine,Jaguar,16,13,+3 Laps,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",14,1,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,02-07-2000,Eddie Irvine,Jaguar,6,13,+2 Laps,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",22.8,2.179,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,11,German Grand Prix,Hockenheimring,30-07-2000,Eddie Irvine,Jaguar,10,10,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,18.1,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,12,Hungarian Grand Prix,Hungaroring,13-08-2000,Eddie Irvine,Jaguar,10,8,+1 Lap,99:99.999,99:99.999,99:99.999,Partially cloudy,26.1,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,27-08-2000,Eddie Irvine,Jaguar,12,10,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",15.3,16.752,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,10-09-2000,Eddie Irvine,Jaguar,14,22,Spun off,99:99.999,99:99.999,99:99.999,Clear,19.5,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,15,United States Grand Prix,Indianapolis Motor Speedway,24-09-2000,Eddie Irvine,Jaguar,17,7,Finished,99:99.999,99:99.999,99:99.999,"Rain, Overcast",14.4,5.9,0,0,,6039.999,6039.999,6039.999,6039.999,0
2000,16,Japanese Grand Prix,Suzuka Circuit,08-10-2000,Eddie Irvine,Jaguar,7,8,+1 Lap,01:36.9,99:99.999,99:99.999,"Rain, Overcast",19.5,5.682,0,0,,96.899,6039.999,6039.999,96.899,0
2000,17,Malaysian Grand Prix,Sepang International Circuit,22-10-2000,Eddie Irvine,Jaguar,7,6,Finished,99:99.999,99:99.999,99:99.999,"Rain, Overcast",28.5,5.983,0,0,,6039.999,6039.999,6039.999,6039.999,0
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,04-03-2001,Eddie Irvine,Jaguar,12,11,+1 Lap,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",20.1,0.093,0,0,,6039.999,6039.999,6039.999,6039.999,0
2001,2,Malaysian Grand Prix,Sepang International Circuit,18-03-2001,Eddie Irvine,Jaguar,12,20,Water leak,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",27.7,17.523,0,0,,6039.999,6039.999,6039.999,6039.999,0
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,01-04-2001,Eddie Irvine,Jaguar,13,15,Spun off,99:99.999,99:99.999,99:99.999,Partially cloudy,22.9,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2001,4,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,15-04-2001,Eddie Irvine,Jaguar,13,15,Engine,99:99.999,99:99.999,99:99.999,Partially cloudy,8.4,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
2001,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,29-04-2001,Eddie Irvine,Jaguar,13,18,Engine,99:99.999,99:99.999,99:99.999,Partially cloudy,14.7,0,0,0,,6039.999,6039.999,6039.999,6039.999,0
